fase,region,lokasi,sumber,bujur,lintang
6,Karawang,20_Sindangkerta,Drone (rice field),107.342801,-6.211684
6,Karawang,20_Sindangkerta,Drone (50x50),107.343951,-6.212196
6,Karawang,20_Sindangkerta,Drone (rice field),107.342915,-6.211111
6,Karawang,17_Rawamerta,Drone (rice field),107.341726,-6.217125
6,Karawang,17_Rawamerta,Drone (rice field),107.342788,-6.216674
6,Karawang,20_Sindangkerta,Drone (50x50),107.343048,-6.2122
6,Karawang,17_Rawamerta,Drone (rice field),107.341378,-6.21695
6,Karawang,17_Rawamerta,Drone (50x50),107.341259,-6.216275
6,Karawang,17_Rawamerta,Drone (rice field),107.341829,-6.216116
6,Karawang,20_Sindangkerta,Drone (rice field),107.342889,-6.211818
6,Karawang,20_Sindangkerta,Drone (rice field),107.344299,-6.211259
6,Karawang,20_Sindangkerta,Drone (rice field),107.342967,-6.212206
6,Karawang,17_Rawamerta,Drone (rice field),107.34303,-6.216992
6,Karawang,20_Sindangkerta,Drone (rice field),107.343684,-6.212652
6,Karawang,20_Sindangkerta,Drone (rice field),107.343865,-6.212351
6,Karawang,20_Sindangkerta,Drone (rice field),107.343695,-6.211132
6,Karawang,17_Rawamerta,Drone (50x50),107.342616,-6.216721
6,Karawang,17_Rawamerta,Drone (rice field),107.34158,-6.215678
6,Karawang,17_Rawamerta,Drone (rice field),107.34175,-6.216499
6,Karawang,17_Rawamerta,Drone (50x50),107.341709,-6.215821
2,Karawang,6_Ciranggon1,Drone (50x50),107.362072,-6.292249
2,Karawang,6_Ciranggon1,Drone (50x50),107.362074,-6.292701
2,Karawang,8_Ciranggon3,Drone (50x50),107.359712,-6.294465
2,Karawang,6_Ciranggon1,Drone (rice field),107.363168,-6.292441
2,Karawang,8_Ciranggon3,Drone (50x50),107.360152,-6.294803
2,Karawang,6_Ciranggon1,Drone (rice field),107.362149,-6.292396
2,Karawang,6_Ciranggon1,Drone (rice field),107.362478,-6.293374
2,Karawang,8_Ciranggon3,Drone (50x50),107.360276,-6.294517
2,Karawang,8_Ciranggon3,Drone (50x50),107.360692,-6.29421
2,Karawang,8_Ciranggon3,Drone (50x50),107.35972,-6.294214
2,Karawang,6_Ciranggon1,Drone (rice field),107.362146,-6.293372
2,Karawang,6_Ciranggon1,Drone (rice field),107.362149,-6.292684
2,Karawang,6_Ciranggon1,Drone (rice field),107.36216,-6.292233
2,Karawang,6_Ciranggon1,Drone (rice field),107.362155,-6.292875
2,Karawang,8_Ciranggon3,Drone (50x50),107.359824,-6.294519
2,Karawang,8_Ciranggon3,Drone (50x50),107.359285,-6.294213
2,Karawang,6_Ciranggon1,Drone (rice field),107.363168,-6.292258
2,Karawang,6_Ciranggon1,Drone (rice field),107.362854,-6.293373
2,Karawang,6_Ciranggon1,Drone (rice field),107.362911,-6.292827
3,Karawang,,Drone (50x50),107.367472,-6.310444
2,Karawang,8_Ciranggon3,Drone (50x50),107.359826,-6.294971
2,Karawang,6_Ciranggon1,Drone (50x50),107.362528,-6.293151
4,Karawang,7_Ciranggon2,Drone (50x50),107.362443,-6.291502
2,Karawang,6_Ciranggon1,Drone (rice field),107.362414,-6.292406
2,Karawang,6_Ciranggon1,Drone (rice field),107.362411,-6.292673
2,Karawang,6_Ciranggon1,Drone (50x50),107.362524,-6.292247
4,Karawang,7_Ciranggon2,Drone (50x50),107.361619,-6.291799
4,Karawang,7_Ciranggon2,Drone (50x50),107.361667,-6.291716
2,Karawang,6 Ciranggon1,Drone (50x50),107.362278,-6.292864
6,Karawang,,Drone (50x50),107.356861,-6.29425
4,Karawang,7_Ciranggon2,Drone (50x50),107.362446,-6.291155
2,Karawang,8_Ciranggon3,Drone (50x50),107.359807,-6.294927
2,Karawang,8_Ciranggon3,Drone (50x50),107.359373,-6.294521
2,Karawang,6_Ciranggon1,Drone (50x50),107.362526,-6.292699
2,Karawang,6_Ciranggon1,Drone (rice field),107.362674,-6.292247
2,Karawang,8_Ciranggon3,Drone (50x50),107.359274,-6.294708
2,Karawang,8_Ciranggon3,Drone (50x50),107.360498,-6.294412
2,Karawang,6_Ciranggon1,Drone (rice field),107.362153,-6.293161
2,Karawang,6_Ciranggon1,Drone (rice field),107.362904,-6.292657
2,Karawang,6_Ciranggon1,Drone (rice field),107.363171,-6.29281
2,Karawang,8_Ciranggon3,Drone (50x50),107.359375,-6.294973
2,Karawang,6_Ciranggon1,Drone (rice field),107.362416,-6.292851
4,Karawang,7_Ciranggon2,Drone (50x50),107.361514,-6.291105
4,Karawang,7_Ciranggon2,Drone (50x50),107.361901,-6.291725
2,Karawang,6_Ciranggon1,Drone (rice field),107.362491,-6.293151
2,Karawang,6_Ciranggon1,Drone (50x50),107.362077,-6.293153
2,Karawang,8_Ciranggon3,Drone (50x50),107.359262,-6.294923
2,Karawang,6_Ciranggon1,Drone (rice field),107.362424,-6.292241
4,Karawang,7_Ciranggon2,Drone (50x50),107.362045,-6.290934
4,Karawang,7_Ciranggon2,Drone (50x50),107.362522,-6.291795
4,Karawang,7_Ciranggon2,Drone (50x50),107.361966,-6.291135
4,Karawang,7_Ciranggon2,Drone (50x50),107.362068,-6.291345
4,Karawang,7 Ciranggon2,Drone (50x50),107.361825,-6.291192
2,Karawang,8_Ciranggon3,Drone (50x50),107.359509,-6.294925
4,Karawang,7_Ciranggon2,Drone (50x50),107.361718,-6.291124
2,Karawang,6_Ciranggon1,Drone (50x50),107.362978,-6.292697
4,Karawang,7_Ciranggon2,Drone (50x50),107.362177,-6.291481
2,Karawang,6_Ciranggon1,Drone (rice field),107.363166,-6.292654
2,Karawang,8_Ciranggon3,Drone (50x50),107.359708,-6.294713
4,Karawang,7_Ciranggon2,Drone (50x50),107.361932,-6.291465
2,Karawang,6_Ciranggon1,Drone (rice field),107.36315,-6.293148
2,Karawang,8_Ciranggon3,Drone (50x50),107.360493,-6.294213
4,Karawang,7_Ciranggon2,Drone (50x50),107.36207,-6.291797
4,Karawang,7_Ciranggon2,Drone (50x50),107.362147,-6.291737
2,Karawang,6_Ciranggon1,Drone (rice field),107.362917,-6.292252
2,Karawang,6_Ciranggon1,Drone (rice field),107.362663,-6.292417
2,Karawang,8_Ciranggon3,Drone (50x50),107.360166,-6.294464
2,Karawang,6_Ciranggon1,Drone (50x50),107.362976,-6.292245
2,Karawang,6_Ciranggon1,Drone (50x50),107.36298,-6.293149
2,Karawang,8_Ciranggon3,Drone (50x50),107.359277,-6.294461
4,Karawang,7_Ciranggon2,Drone (50x50),107.362426,-6.291752
2,Karawang,8_Ciranggon3,Drone (50x50),107.360278,-6.294969
2,Karawang,6_Ciranggon1,Drone (rice field),107.362912,-6.29243
2,Karawang,8_Ciranggon3,Drone (50x50),107.360695,-6.294404
2,Karawang,6_Ciranggon1,Drone (rice field),107.363154,-6.29337
4,Karawang,7_Ciranggon2,Drone (50x50),107.36252,-6.291343
4,Karawang,7_Ciranggon2,Drone (50x50),107.361696,-6.291448
2,Karawang,6_Ciranggon1,Drone (rice field),107.362654,-6.292835
2,Karawang,8_Ciranggon3,Drone (50x50),107.360165,-6.294223
4,Karawang,7_Ciranggon2,Drone (50x50),107.362205,-6.291141
2,Karawang,6_Ciranggon1,Drone (rice field),107.362843,-6.293154
2,Karawang,6_Ciranggon1,Drone (rice field),107.362653,-6.292662
4,Karawang,7_Ciranggon2,Drone (50x50),107.361617,-6.291347
4,Karawang,19_Ciranggon1,Drone (rice field),107.361242,-6.292766
4,Karawang,19_Ciranggon1,Drone (rice field),107.360876,-6.292785
4,Karawang,19_Ciranggon1,Drone (50x50),107.360573,-6.29347
4,Karawang,8_Ciranggon2,Drone (50x50),107.358775,-6.295286
4,Karawang,19_Ciranggon1,Drone (rice field),107.360492,-6.293489
4,Karawang,19_Ciranggon1,Drone (rice field),107.360843,-6.294033
4,Karawang,8_Ciranggon2,Drone (50x50),107.357599,-6.29428
4,Karawang,19_Ciranggon1,Drone (rice field),107.360489,-6.29379
5,Karawang,8_Ciranggon2,Drone (50x50),107.357587,-6.295228
4,Karawang,8_Ciranggon2,Drone (50x50),107.360406,-6.294291
4,Karawang,19_Ciranggon1,Drone (rice field),107.360511,-6.292362
5,Karawang,8_Ciranggon2,Drone (rice field),107.357828,-6.295238
4,Karawang,8_Ciranggon2,Drone (50x50),107.359676,-6.29483
4,Karawang,19_Ciranggon1,Drone (50x50),107.361806,-6.292867
4,Karawang,8_Ciranggon2,Drone (50x50),107.360401,-6.2944
5,Karawang,8_Ciranggon2,Drone (50x50),107.357669,-6.295326
4,Karawang,19_Ciranggon1,Drone (rice field),107.360543,-6.292167
5,Karawang,8. Ciranggon2,Drone (50x50),107.357819,-6.295167
4,Karawang,19_Ciranggon1,Drone (rice field),107.361169,-6.294026
4,Karawang,19_Ciranggon1,Drone (50x50),107.361926,-6.293012
4,Karawang,8_Ciranggon2,Drone (50x50),107.35778,-6.295069
5,Karawang,8_Ciranggon2,Drone (50x50),107.357871,-6.29529
4,Karawang,19_Ciranggon1,Drone (50x50),107.361021,-6.292564
4,Karawang,19_Ciranggon1,Drone (50x50),107.360567,-6.292114
4,Karawang,19_Ciranggon1,Drone (rice field),107.362148,-6.294041
4,Karawang,19_Ciranggon1,Drone (rice field),107.361254,-6.292344
4,Karawang,8_Ciranggon2,Drone (50x50),107.359727,-6.294207
4,Karawang,8_Ciranggon2,Drone (50x50),107.359515,-6.294954
4,Karawang,8_Ciranggon2,Drone (50x50),107.35873,-6.295463
4,Karawang,19_Ciranggon1,Drone (rice field),107.361185,-6.293761
4,Karawang,8_Ciranggon2,Drone (50x50),107.358923,-6.295287
4,Karawang,19_Ciranggon1,Drone (rice field),107.360488,-6.292546
4,Karawang,19_Ciranggon1,Drone (50x50),107.360571,-6.293018
4,Karawang,19_Ciranggon1,Drone (50x50),107.36238,-6.293462
4,Karawang,19_Ciranggon1,Drone (rice field),107.362156,-6.293509
4,Karawang,19_Ciranggon1,Drone (rice field),107.360894,-6.292146
4,Karawang,19_Ciranggon1,Drone (rice field),107.362143,-6.292872
4,Karawang,19_Ciranggon1,Drone (rice field),107.360883,-6.292556
4,Karawang,8_Ciranggon2,Drone (50x50),107.36013,-6.29528
4,Karawang,8_Ciranggon2,Drone (50x50),107.357775,-6.294903
4,Karawang,19_Ciranggon1,Drone (rice field),107.361535,-6.29377
4,Karawang,19_Ciranggon1,Drone (50x50),107.360569,-6.292566
4,Karawang,19_Ciranggon1,Drone (rice field),107.361868,-6.292374
4,Karawang,19_Ciranggon1,Drone (rice field),107.361253,-6.292122
4,Karawang,19_Ciranggon1,Drone (50x50),107.362374,-6.292106
4,Karawang,19_Ciranggon1,Drone (rice field),107.361846,-6.292897
4,Karawang,19_Ciranggon1,Drone (50x50),107.361027,-6.29392
4,Karawang,8_Ciranggon2,Drone (50x50),107.359674,-6.294378
4,Karawang,8_Ciranggon2,Drone (50x50),107.360128,-6.294828
4,Karawang,8_Ciranggon2,Drone (50x50),107.360161,-6.294805
4,Karawang,19_Ciranggon1,Drone (50x50),107.362382,-6.293914
4,Karawang,19_Ciranggon1,Drone (rice field),107.360545,-6.294027
4,Karawang,19_Ciranggon1,Drone (50x50),107.36193,-6.293916
4,Karawang,8. Ciranggon2,Drone (50x50),107.356889,-6.292486
4,Karawang,19_Ciranggon1,Drone (50x50),107.362376,-6.292558
5,Karawang,8_Ciranggon2,Drone (50x50),107.358097,-6.295249
4,Karawang,19_Ciranggon1,Drone (rice field),107.362455,-6.293809
4,Karawang,19_Ciranggon1,Drone (50x50),107.361025,-6.293468
4,Karawang,19_Ciranggon1,Drone (rice field),107.361585,-6.292695
4,Karawang,8_Ciranggon2,Drone (50x50),107.359322,-6.295294
4,Karawang,19_Ciranggon1,Drone (50x50),107.360575,-6.293922
4,Karawang,19_Ciranggon1,Drone (rice field),107.360899,-6.292352
4,Karawang,19_Ciranggon1,Drone (rice field),107.362425,-6.294038
5,Karawang,8_Ciranggon2,Drone (50x50),107.358002,-6.295407
4,Karawang,19_Ciranggon1,Drone (rice field),107.361819,-6.294035
4,Karawang,19_Ciranggon1,Drone (50x50),107.361019,-6.292112
4,Karawang,8_Ciranggon2,Drone (50x50),107.358323,-6.295288
4,Karawang,8_Ciranggon2,Drone (50x50),107.358369,-6.295261
4,Karawang,19_Ciranggon1,Drone (rice field),107.361205,-6.293467
4,Karawang,19_Ciranggon1,Drone (rice field),107.360317,-6.293257
4,Karawang,8_Ciranggon2,Drone (50x50),107.358321,-6.294836
4,Karawang,8_Ciranggon2,Drone (50x50),107.35757,-6.294579
4,Karawang,8_Ciranggon2,Drone (50x50),107.359165,-6.294956
4,Karawang,8_Ciranggon2,Drone (50x50),107.359811,-6.29494
4,Karawang,19_Ciranggon1,Drone (rice field),107.362153,-6.293804
4,Karawang,19_Ciranggon1,Drone (50x50),107.362378,-6.29301
4,Karawang,8_Ciranggon2,Drone (50x50),107.359195,-6.294463
4,Karawang,19_Ciranggon1,Drone (rice field),107.361574,-6.293171
4,Karawang,8_Ciranggon2,Drone (50x50),107.357891,-6.294038
4,Karawang,19_Ciranggon1,Drone (rice field),107.361244,-6.292562
4,Karawang,19_Ciranggon1,Drone (rice field),107.361834,-6.293786
4,Karawang,8_Ciranggon2,Drone (50x50),107.358204,-6.295004
4,Karawang,8_Ciranggon2,Drone (50x50),107.360167,-6.294214
4,Karawang,8_Ciranggon2,Drone (50x50),107.359733,-6.294032
4,Karawang,8_Ciranggon2,Drone (50x50),107.359717,-6.294466
4,Karawang,8_Ciranggon2,Drone (50x50),107.359224,-6.294038
4,Karawang,8_Ciranggon2,Drone (50x50),107.360108,-6.294034
4,Karawang,19_Ciranggon1,Drone (rice field),107.362423,-6.292148
4,Karawang,19_Ciranggon1,Drone (rice field),107.36084,-6.293771
4,Karawang,19_Ciranggon1,Drone (rice field),107.360483,-6.292802
4,Karawang,8_Ciranggon2,Drone (50x50),107.357867,-6.294386
4,Karawang,8_Ciranggon2,Drone (50x50),107.358601,-6.295271
4,Karawang,8_Ciranggon2,Drone (50x50),107.357833,-6.294213
4,Karawang,8_Ciranggon2,Drone (50x50),107.359226,-6.295284
4,Karawang,8_Ciranggon2,Drone (50x50),107.360126,-6.294376
4,Karawang,8_Ciranggon2,Drone (50x50),107.36017,-6.294463
4,Karawang,8_Ciranggon2,Drone (50x50),107.358559,-6.295446
4,Karawang,19_Ciranggon1,Drone (rice field),107.362415,-6.292669
4,Karawang,19_Ciranggon1,Drone (rice field),107.362147,-6.292391
4,Karawang,19_Ciranggon1,Drone (rice field),107.361581,-6.292919
4,Karawang,19_Ciranggon1,Drone (rice field),107.362418,-6.292402
4,Karawang,8_Ciranggon2,Drone (50x50),107.358743,-6.294037
4,Karawang,19_Ciranggon1,Drone (rice field),107.361849,-6.293494
4,Karawang,19_Ciranggon1,Drone (rice field),107.362419,-6.292846
4,Karawang,19_Ciranggon1,Drone (rice field),107.362139,-6.293161
4,Karawang,8_Ciranggon2,Drone (50x50),107.357869,-6.294838
4,Karawang,19_Ciranggon1,Drone (rice field),107.36258,-6.292176
4,Karawang,8_Ciranggon2,Drone (50x50),107.358254,-6.294473
4,Karawang,8_Ciranggon2,Drone (50x50),107.358232,-6.294742
4,Karawang,19_Ciranggon1,Drone (rice field),107.360718,-6.293032
4,Karawang,8_Ciranggon2,Drone (50x50),107.357798,-6.294714
4,Karawang,8. Ciranggon2,Drone (50x50),107.359722,-6.294722
4,Karawang,8_Ciranggon2,Drone (50x50),107.359718,-6.294714
4,Karawang,8_Ciranggon2,Drone (50x50),107.359678,-6.295282
4,Karawang,8_Ciranggon2,Drone (50x50),107.357809,-6.294471
4,Karawang,19_Ciranggon1,Drone (rice field),107.360501,-6.293239
4,Karawang,19_Ciranggon1,Drone (50x50),107.361023,-6.293016
4,Karawang,19_Ciranggon1,Drone (rice field),107.361017,-6.293005
4,Karawang,19_Ciranggon1,Drone (rice field),107.361597,-6.292363
4,Karawang,19_Ciranggon1,Drone (50x50),107.361477,-6.293466
4,Karawang,19_Ciranggon1,Drone (rice field),107.360316,-6.293487
4,Karawang,19_Ciranggon1,Drone (50x50),107.361922,-6.292108
4,Karawang,19_Ciranggon1,Drone (rice field),107.361883,-6.292125
2,Karawang,8. Ciranggon2,Drone (50x50),107.356822,-6.291369
4,Karawang,8_Ciranggon2,Drone (50x50),107.358272,-6.294035
4,Karawang,8_Ciranggon2,Drone (50x50),107.357557,-6.29487
4,Karawang,8_Ciranggon2,Drone (50x50),107.358702,-6.294707
4,Karawang,19_Ciranggon1,Drone (50x50),107.361479,-6.293918
4,Karawang,8_Ciranggon2,Drone (50x50),107.358734,-6.29421
4,Karawang,19_Ciranggon1,Drone (50x50),107.361473,-6.292562
4,Karawang,19_Ciranggon1,Drone (rice field),107.36184,-6.293165
4,Karawang,8_Ciranggon2,Drone (50x50),107.359841,-6.295256
4,Karawang,8_Ciranggon2,Drone (50x50),107.358773,-6.294834
4,Karawang,19_Ciranggon1,Drone (50x50),107.361928,-6.293464
6,Karawang,19_Ciranggon1,Drone (50x50),107.361856,-6.291306
4,Karawang,8_Ciranggon2,Drone (50x50),107.358771,-6.294382
4,Karawang,19_Ciranggon1,Drone (rice field),107.362577,-6.292834
4,Karawang,19_Ciranggon1,Drone (rice field),107.360861,-6.293212
4,Karawang,19_Ciranggon1,Drone (rice field),107.362155,-6.292136
4,Karawang,19_Ciranggon1,Drone (rice field),107.362458,-6.293153
4,Karawang,8_Ciranggon2,Drone (50x50),107.359211,-6.294211
4,Karawang,19_Ciranggon1,Drone (rice field),107.360856,-6.293469
4,Karawang,19_Ciranggon1,Drone (rice field),107.362138,-6.292681
4,Karawang,19_Ciranggon1,Drone (50x50),107.361924,-6.29256
4,Karawang,8_Ciranggon2,Drone (50x50),107.358319,-6.294384
4,Karawang,8_Ciranggon2,Drone (50x50),107.359222,-6.29438
4,Karawang,19_Ciranggon1,Drone (50x50),107.361475,-6.293014
4,Karawang,8_Ciranggon2,Drone (50x50),107.359185,-6.294707
4,Karawang,8_Ciranggon2,Drone (50x50),107.359224,-6.294832
4,Karawang,19_Ciranggon1,Drone (rice field),107.362458,-6.29352
4,Karawang,19_Ciranggon1,Drone (rice field),107.36151,-6.294027
4,Karawang,19_Ciranggon1,Drone (rice field),107.362584,-6.292415
4,Karawang,19_Ciranggon1,Drone (50x50),107.361858,-6.293361
4,Karawang,19_Ciranggon1,Drone (rice field),107.36032,-6.293654
4,Karawang,19_Ciranggon1,Drone (rice field),107.36185,-6.292689
4,Karawang,19_Ciranggon1,Drone (rice field),107.361554,-6.29348
4,Karawang,19_Ciranggon1,Drone (50x50),107.36147,-6.29211
4,Karawang,8_Ciranggon2,Drone (50x50),107.358722,-6.294463
4,Karawang,8_Ciranggon2,Drone (50x50),107.358345,-6.295428
4,Karawang,19_Ciranggon1,Drone (rice field),107.361221,-6.293194
4,Karawang,19_Ciranggon1,Drone (rice field),107.361609,-6.292117
4,Karawang,8_Ciranggon2,Drone (50x50),107.358683,-6.294969
4,Karawang,19_Ciranggon1,Drone (rice field),107.362579,-6.292661
4,Karawang,8_Ciranggon2,Drone (50x50),107.358262,-6.29421
1,Karawang,,Drone (50x50),107.461172,-6.3275
1,Karawang,10_Lemahmukti,Drone (rice field),107.463959,-6.260439
1,Karawang,10_Lemahmukti,Drone (rice field),107.464081,-6.260284
1,Karawang,10_Lemahmukti,Drone (rice field),107.463608,-6.260762
1,Karawang,10_Lemahmukti,Drone (50x50),107.461742,-6.261511
1,Karawang,10_Lemahmukti,Drone (rice field),107.463209,-6.260423
1,Karawang,10_Lemahmukti,Drone (rice field),107.461745,-6.261454
1,Karawang,10_Lemahmukti,Drone (rice field),107.464278,-6.261881
1,Karawang,10_Lemahmukti,Drone (rice field),107.463608,-6.261039
1,Karawang,10_Lemahmukti,Drone (50x50),107.462644,-6.261055
1,Karawang,10_Lemahmukti,Drone (rice field),107.464289,-6.260304
1,Karawang,10_Lemahmukti,Drone (rice field),107.464246,-6.260791
6,Karawang,10 Lemahmukti,Drone (50x50),107.4588,-6.260475
1,Karawang,10_Lemahmukti,Drone (50x50),107.463998,-6.261049
1,Karawang,10_Lemahmukti,Drone (rice field),107.46252,-6.261669
1,Karawang,10_Lemahmukti,Drone (rice field),107.462476,-6.261354
1,Karawang,10_Lemahmukti,Drone (rice field),107.463803,-6.261977
1,Karawang,10_Lemahmukti,Drone (rice field),107.462343,-6.261039
1,Karawang,10_Lemahmukti,Drone (rice field),107.463565,-6.261759
1,Karawang,10_Lemahmukti,Drone (rice field),107.462465,-6.26103
1,Karawang,10_Lemahmukti,Drone (50x50),107.464448,-6.260595
1,Karawang,10_Lemahmukti,Drone (rice field),107.464464,-6.260593
1,Karawang,10_Lemahmukti,Drone (rice field),107.464031,-6.261849
1,Karawang,10_Lemahmukti,Drone (rice field),107.462767,-6.261304
1,Karawang,10_Lemahmukti,Drone (rice field),107.461753,-6.260838
1,Karawang,10_Lemahmukti,Drone (50x50),107.463547,-6.261051
1,Karawang,10_Lemahmukti,Drone (50x50),107.463093,-6.260601
1,Karawang,10_Lemahmukti,Drone (rice field),107.463837,-6.261812
1,Karawang,10_Lemahmukti,Drone (rice field),107.463865,-6.260261
1,Karawang,10_Lemahmukti,Drone (50x50),107.461738,-6.260607
1,Karawang,10_Lemahmukti,Drone (rice field),107.461745,-6.260572
1,Karawang,10_Lemahmukti,Drone (50x50),107.463095,-6.261053
1,Karawang,10_Lemahmukti,Drone (rice field),107.463208,-6.261019
1,Karawang,10_Lemahmukti,Drone (50x50),107.464,-6.261501
1,Karawang,10_Lemahmukti,Drone (rice field),107.464097,-6.261365
1,Karawang,10_Lemahmukti,Drone (rice field),107.461997,-6.260784
6,Karawang,10 Lemahmukti,Drone (50x50),107.461297,-6.261269
1,Karawang,10_Lemahmukti,Drone (rice field),107.46447,-6.261435
1,Karawang,10_Lemahmukti,Drone (rice field),107.462968,-6.260232
1,Karawang,10_Lemahmukti,Drone (50x50),107.464003,-6.261952
1,Karawang,10_Lemahmukti,Drone (rice field),107.464135,-6.260532
1,Karawang,10_Lemahmukti,Drone (rice field),107.462908,-6.26045
1,Karawang,10_Lemahmukti,Drone (50x50),107.462194,-6.261509
1,Karawang,10_Lemahmukti,Drone (rice field),107.462212,-6.261441
1,Karawang,10_Lemahmukti,Drone (rice field),107.464069,-6.261577
1,Karawang,10_Lemahmukti,Drone (rice field),107.463208,-6.260749
1,Karawang,10_Lemahmukti,Drone (rice field),107.462303,-6.261928
1,Karawang,10_Lemahmukti,Drone (rice field),107.461779,-6.261797
1,Karawang,10_Lemahmukti,Drone (rice field),107.464155,-6.260846
1,Karawang,10_Lemahmukti,Drone (rice field),107.464545,-6.260908
1,Karawang,10_Lemahmukti,Drone (50x50),107.463545,-6.260599
1,Karawang,10_Lemahmukti,Drone (50x50),107.464454,-6.26195
1,Karawang,10_Lemahmukti,Drone (rice field),107.462911,-6.261017
1,Karawang,10_Lemahmukti,Drone (rice field),107.463995,-6.261997
1,Karawang,10_Lemahmukti,Drone (rice field),107.463864,-6.261546
1,Karawang,10_Lemahmukti,Drone (rice field),107.464011,-6.261121
1,Karawang,10_Lemahmukti,Drone (rice field),107.462931,-6.260753
1,Karawang,10_Lemahmukti,Drone (rice field),107.463266,-6.261282
1,Karawang,10_Lemahmukti,Drone (50x50),107.463549,-6.261503
