no,survei,bujur,lintang,tanggal,fase
101972,3,109.488984,-7.715749,2024-04-18,2
101974,3,109.487682,-7.715721,2024-04-18,2
101978,3,109.487677,-7.715582,2024-04-18,2
101979,3,109.487994,-7.715562,2024-04-18,2
101981,3,109.489253,-7.715473,2024-04-18,2
101984,3,109.489245,-7.715322,2024-04-18,2
101987,3,109.488168,-7.715376,2024-04-18,2
101988,3,109.487725,-7.715351,2024-04-18,2
101992,3,109.489216,-7.715111,2024-04-18,2
101994,3,109.48878,-7.715103,2024-04-18,2
101995,3,109.48919,-7.714993,2024-04-18,2
101996,3,109.487886,-7.715006,2024-04-18,2
101997,3,109.489155,-7.714878,2024-04-18,2
101998,3,109.487612,-7.715017,2024-04-18,2
102000,3,109.487768,-7.714809,2024-04-18,2
102001,3,109.48811,-7.714876,2024-04-18,2
102002,3,109.487885,-7.714778,2024-04-18,2
102003,3,109.488043,-7.714741,2024-04-18,2
102597,3,109.411941,-7.426895,2024-04-18,2
102603,3,109.411867,-7.426886,2024-04-18,2
102606,3,109.411796,-7.426877,2024-04-18,2
102611,3,109.411668,-7.426859,2024-04-18,2
102616,3,109.411527,-7.426841,2024-04-18,2
102618,3,109.411431,-7.42683,2024-04-18,2
102619,3,109.411378,-7.426822,2024-04-18,2
102627,3,109.412286,-7.426848,2024-04-18,2
102628,3,109.412224,-7.426842,2024-04-18,2
102632,3,109.412145,-7.42683,2024-04-18,2
102635,3,109.412067,-7.426829,2024-04-18,2
102637,3,109.412014,-7.426814,2024-04-18,2
102640,3,109.411952,-7.426805,2024-04-18,2
102646,3,109.411866,-7.426787,2024-04-18,2
102647,3,109.411772,-7.426775,2024-04-18,2
102652,3,109.411666,-7.426754,2024-04-18,2
102659,3,109.411543,-7.426735,2024-04-18,2
102661,3,109.411449,-7.426719,2024-04-18,2
102664,3,109.411391,-7.426705,2024-04-18,2
102685,3,109.412317,-7.426627,2024-04-18,2
102688,3,109.412258,-7.426623,2024-04-18,2
102692,3,109.412179,-7.426613,2024-04-18,2
102696,3,109.412102,-7.426593,2024-04-18,2
102698,3,109.412022,-7.426591,2024-04-18,2
102700,3,109.41192,-7.426562,2024-04-18,2
102702,3,109.411817,-7.426555,2024-04-18,2
102708,3,109.411701,-7.426534,2024-04-18,2
102714,3,109.411577,-7.426517,2024-04-18,2
102719,3,109.411487,-7.426503,2024-04-18,2
102723,3,109.411421,-7.426478,2024-04-18,2
102747,3,109.412335,-7.426351,2024-04-18,2
102751,3,109.411608,-7.426306,2024-04-18,2
102752,3,109.412236,-7.426337,2024-04-18,2
102753,3,109.411412,-7.42624,2024-04-18,2
102758,3,109.412156,-7.426324,2024-04-18,2
102762,3,109.412074,-7.426318,2024-04-18,2
102767,3,109.411978,-7.426302,2024-04-18,2
102775,3,109.411867,-7.426285,2024-04-18,2
102799,3,109.41163,-7.426173,2024-04-18,2
102800,3,109.412371,-7.426153,2024-04-18,2
102801,3,109.411426,-7.426133,2024-04-18,2
102804,3,109.412267,-7.426138,2024-04-18,2
102807,3,109.412182,-7.426129,2024-04-18,2
102808,3,109.412097,-7.426118,2024-04-18,2
102810,3,109.412006,-7.426108,2024-04-18,2
102814,3,109.411796,-7.426078,2024-04-18,2
102815,3,109.412391,-7.426045,2024-04-18,2
102817,3,109.412269,-7.426031,2024-04-18,2
102820,3,109.412164,-7.426021,2024-04-18,2
102821,3,109.411546,-7.426041,2024-04-18,2
102822,3,109.411441,-7.426021,2024-04-18,2
102823,3,109.412065,-7.426011,2024-04-18,2
102827,3,109.411876,-7.42599,2024-04-18,2
102831,3,109.411588,-7.425957,2024-04-18,2
102931,3,109.052823,-6.982463,2024-04-18,2
102932,3,109.052541,-6.982452,2024-04-18,2
102938,3,109.053327,-6.982333,2024-04-18,2
102940,3,109.052833,-6.982201,2024-04-18,2
102941,3,109.052552,-6.982182,2024-04-18,2
102943,3,109.052943,-6.982091,2024-04-18,2
102944,3,109.052706,-6.982075,2024-04-18,2
102945,3,109.052557,-6.982064,2024-04-18,2
102948,3,109.05298,-6.981822,2024-04-18,2
102949,3,109.052577,-6.981797,2024-04-18,2
102951,3,109.052992,-6.981708,2024-04-18,2
102952,3,109.052827,-6.981759,2024-04-18,2
102953,3,109.052709,-6.981763,2024-04-18,2
102954,3,109.052603,-6.981682,2024-04-18,2
102955,3,109.053753,-6.981651,2024-04-18,2
102956,3,109.053524,-6.981637,2024-04-18,2
102957,3,109.053269,-6.981621,2024-04-18,2
102958,3,109.052995,-6.981604,2024-04-18,2
102959,3,109.052783,-6.98159,2024-04-18,2
102960,3,109.05262,-6.98158,2024-04-18,2
102961,3,109.053756,-6.98156,2024-04-18,2
102962,3,109.053529,-6.981546,2024-04-18,2
102963,3,109.053273,-6.98153,2024-04-18,2
102964,3,109.052999,-6.981511,2024-04-18,2
102965,3,109.052789,-6.981497,2024-04-18,2
102966,3,109.052623,-6.981486,2024-04-18,2
102967,3,109.053791,-6.981432,2024-04-18,2
102968,3,109.053634,-6.981423,2024-04-18,2
102969,3,109.053474,-6.981412,2024-04-18,2
102970,3,109.053284,-6.981398,2024-04-18,2
102971,3,109.052946,-6.981373,2024-04-18,2
102972,3,109.052628,-6.981349,2024-04-18,2
102979,3,109.052946,-6.981087,2024-04-18,2
102980,3,109.052637,-6.981069,2024-04-18,2
102981,3,109.053792,-6.981095,2024-04-18,2
102982,3,109.053623,-6.981083,2024-04-18,2
102983,3,109.053351,-6.981065,2024-04-18,2
102984,3,109.052945,-6.980989,2024-04-18,2
102985,3,109.05264,-6.980968,2024-04-18,2
136621,4,109.093331,-6.969928,2024-03-13,2
136622,4,109.052569,-6.994953,2024-03-13,2
136624,4,109.052872,-6.995378,2024-03-13,2
136625,4,109.052519,-6.995586,2024-03-13,2
136635,4,109.052478,-6.994253,2024-03-13,2
136750,4,109.05344,-6.996194,2024-03-13,2
136751,4,109.053892,-6.996196,2024-03-13,2
136752,4,109.052537,-6.995738,2024-03-13,2
136753,4,109.052989,-6.99574,2024-03-13,2
136754,4,109.053442,-6.995742,2024-03-13,2
136755,4,109.053894,-6.995744,2024-03-13,2
136756,4,109.052539,-6.995286,2024-03-13,2
136757,4,109.052991,-6.995288,2024-03-13,2
136760,4,109.052541,-6.994834,2024-03-13,2
136763,4,109.053447,-6.994386,2024-03-13,2
136764,4,109.0539,-6.994388,2024-03-13,2
136767,4,109.053449,-6.993934,2024-03-13,2
136768,4,109.053902,-6.993936,2024-03-13,2
136769,4,109.054354,-6.993938,2024-03-13,2
136772,4,109.053451,-6.993482,2024-03-13,2
136773,4,109.093807,-6.971496,2024-03-13,2
136774,4,109.094259,-6.971498,2024-03-13,2
136775,4,109.094712,-6.9715,2024-03-13,2
136776,4,109.095164,-6.971502,2024-03-13,2
136777,4,109.093356,-6.971042,2024-03-13,2
136778,4,109.093809,-6.971044,2024-03-13,2
136779,4,109.094261,-6.971046,2024-03-13,2
136780,4,109.094713,-6.971048,2024-03-13,2
136781,4,109.095166,-6.97105,2024-03-13,2
136782,4,109.093358,-6.97059,2024-03-13,2
136783,4,109.09381,-6.970592,2024-03-13,2
136784,4,109.094263,-6.970594,2024-03-13,2
136785,4,109.094715,-6.970596,2024-03-13,2
136786,4,109.095168,-6.970598,2024-03-13,2
136787,4,109.09336,-6.970138,2024-03-13,2
136788,4,109.093812,-6.97014,2024-03-13,2
136789,4,109.094265,-6.970142,2024-03-13,2
136790,4,109.094717,-6.970144,2024-03-13,2
136791,4,109.093362,-6.969686,2024-03-13,2
136792,4,109.093814,-6.969688,2024-03-13,2
136793,4,109.094266,-6.96969,2024-03-13,2
136794,4,109.094719,-6.969692,2024-03-13,2
137600,4,109.053733,-6.996248,2024-03-13,2
137601,4,109.053502,-6.996198,2024-03-13,2
137602,4,109.054174,-6.996183,2024-03-13,2
137603,4,109.05399,-6.996178,2024-03-13,2
137604,4,109.053251,-6.996155,2024-03-13,2
137605,4,109.05376,-6.996136,2024-03-13,2
137606,4,109.053004,-6.996101,2024-03-13,2
137607,4,109.052769,-6.996051,2024-03-13,2
137608,4,109.053517,-6.996089,2024-03-13,2
137609,4,109.054189,-6.996069,2024-03-13,2
137610,4,109.052548,-6.996006,2024-03-13,2
137611,4,109.052422,-6.995979,2024-03-13,2
137612,4,109.053265,-6.99604,2024-03-13,2
137613,4,109.054013,-6.996035,2024-03-13,2
137614,4,109.053017,-6.995992,2024-03-13,2
137615,4,109.05378,-6.995991,2024-03-13,2
137616,4,109.052783,-6.995948,2024-03-13,2
137617,4,109.053536,-6.995944,2024-03-13,2
137618,4,109.054205,-6.995922,2024-03-13,2
137619,4,109.052559,-6.995906,2024-03-13,2
137620,4,109.053296,-6.995899,2024-03-13,2
137621,4,109.054033,-6.995886,2024-03-13,2
137622,4,109.052353,-6.995864,2024-03-13,2
137623,4,109.05305,-6.995853,2024-03-13,2
137624,4,109.053806,-6.995839,2024-03-13,2
137625,4,109.0528,-6.995806,2024-03-13,2
137626,4,109.053605,-6.995799,2024-03-13,2
137627,4,109.054207,-6.995776,2024-03-13,2
137628,4,109.052576,-6.995765,2024-03-13,2
137629,4,109.054226,-6.995678,2024-03-13,2
137630,4,109.052364,-6.995725,2024-03-13,2
137631,4,109.053356,-6.995746,2024-03-13,2
137632,4,109.053068,-6.995687,2024-03-13,2
137633,4,109.053934,-6.995689,2024-03-13,2
137634,4,109.052855,-6.995642,2024-03-13,2
137635,4,109.053611,-6.995625,2024-03-13,2
137636,4,109.052661,-6.995614,2024-03-13,2
137637,4,109.053501,-6.995601,2024-03-13,2
137638,4,109.052408,-6.995581,2024-03-13,2
137639,4,109.053354,-6.995571,2024-03-13,2
137640,4,109.054239,-6.99555,2024-03-13,2
137641,4,109.053143,-6.995527,2024-03-13,2
137642,4,109.05294,-6.995483,2024-03-13,2
137643,4,109.054009,-6.995506,2024-03-13,2
137644,4,109.053762,-6.995462,2024-03-13,2
137645,4,109.052728,-6.995435,2024-03-13,2
137646,4,109.052514,-6.99542,2024-03-13,2
137647,4,109.053597,-6.995433,2024-03-13,2
137648,4,109.05234,-6.995407,2024-03-13,2
137649,4,109.053373,-6.995393,2024-03-13,2
137651,4,109.053161,-6.995353,2024-03-13,2
137653,4,109.052956,-6.995313,2024-03-13,2
137656,4,109.052745,-6.995244,2024-03-13,2
137658,4,109.05253,-6.99523,2024-03-13,2
137659,4,109.052351,-6.995218,2024-03-13,2
137663,4,109.05276,-6.995075,2024-03-13,2
137665,4,109.052543,-6.995059,2024-03-13,2
137667,4,109.05236,-6.995045,2024-03-13,2
137672,4,109.054298,-6.994953,2024-03-13,2
137674,4,109.054147,-6.994943,2024-03-13,2
137675,4,109.053888,-6.994927,2024-03-13,2
137676,4,109.053648,-6.994912,2024-03-13,2
137677,4,109.053434,-6.994899,2024-03-13,2
137678,4,109.053119,-6.99488,2024-03-13,2
137679,4,109.052776,-6.994917,2024-03-13,2
137680,4,109.052557,-6.994901,2024-03-13,2
137681,4,109.05237,-6.994886,2024-03-13,2
137682,4,109.054189,-6.99474,2024-03-13,2
137683,4,109.053973,-6.994729,2024-03-13,2
137684,4,109.053826,-6.994722,2024-03-13,2
137685,4,109.053687,-6.994715,2024-03-13,2
137686,4,109.05354,-6.994706,2024-03-13,2
137687,4,109.053362,-6.994696,2024-03-13,2
137688,4,109.053157,-6.994684,2024-03-13,2
137689,4,109.052404,-6.994658,2024-03-13,2
137693,4,109.054199,-6.994582,2024-03-13,2
137694,4,109.053988,-6.994563,2024-03-13,2
137695,4,109.052412,-6.994531,2024-03-13,2
137696,4,109.054306,-6.994493,2024-03-13,2
137697,4,109.053841,-6.99455,2024-03-13,2
137698,4,109.054177,-6.994479,2024-03-13,2
137699,4,109.053704,-6.994538,2024-03-13,2
137700,4,109.054,-6.994459,2024-03-13,2
137701,4,109.053558,-6.994523,2024-03-13,2
137703,4,109.053379,-6.994507,2024-03-13,2
137704,4,109.053168,-6.994492,2024-03-13,2
137708,4,109.052421,-6.994406,2024-03-13,2
137709,4,109.054315,-6.994368,2024-03-13,2
137710,4,109.054187,-6.994353,2024-03-13,2
137711,4,109.054011,-6.994335,2024-03-13,2
137712,4,109.053861,-6.994345,2024-03-13,2
137713,4,109.053725,-6.994332,2024-03-13,2
137715,4,109.05358,-6.994316,2024-03-13,2
137716,4,109.053445,-6.994301,2024-03-13,2
137717,4,109.052432,-6.99426,2024-03-13,2
137720,4,109.054329,-6.994175,2024-03-13,2
137721,4,109.054205,-6.994151,2024-03-13,2
137722,4,109.054031,-6.994122,2024-03-13,2
137724,4,109.052446,-6.994075,2024-03-13,2
137725,4,109.053884,-6.994099,2024-03-13,2
137728,4,109.053748,-6.994081,2024-03-13,2
137729,4,109.053603,-6.994058,2024-03-13,2
137730,4,109.054297,-6.993987,2024-03-13,2
137731,4,109.053463,-6.994037,2024-03-13,2
137732,4,109.054123,-6.993954,2024-03-13,2
137733,4,109.053929,-6.993916,2024-03-13,2
137736,4,109.052352,-6.993864,2024-03-13,2
137737,4,109.054305,-6.993831,2024-03-13,2
137738,4,109.054132,-6.993813,2024-03-13,2
137739,4,109.053867,-6.993785,2024-03-13,2
137740,4,109.053646,-6.993816,2024-03-13,2
137741,4,109.053503,-6.993794,2024-03-13,2
137747,4,109.05371,-6.993647,2024-03-13,2
137754,4,109.053331,-6.993875,2024-03-13,2
137758,4,109.05369,-6.993465,2024-03-13,2
137759,4,109.053524,-6.993525,2024-03-13,2
137760,4,109.053636,-6.993275,2024-03-13,2
137761,4,109.053175,-6.993844,2024-03-13,2
137762,4,109.094674,-6.97147,2024-03-13,2
137763,4,109.094885,-6.971471,2024-03-13,2
137764,4,109.095234,-6.971456,2024-03-13,2
137765,4,109.0938,-6.971474,2024-03-13,2
137766,4,109.094072,-6.971439,2024-03-13,2
137767,4,109.094336,-6.971439,2024-03-13,2
137768,4,109.094528,-6.971441,2024-03-13,2
137769,4,109.095071,-6.971439,2024-03-13,2
137770,4,109.093304,-6.971422,2024-03-13,2
137771,4,109.094888,-6.971391,2024-03-13,2
137773,4,109.095245,-6.971325,2024-03-13,2
137774,4,109.095404,-6.971304,2024-03-13,2
137775,4,109.094685,-6.971318,2024-03-13,2
137776,4,109.094539,-6.971292,2024-03-13,2
137777,4,109.094345,-6.971287,2024-03-13,2
137778,4,109.09408,-6.971284,2024-03-13,2
137779,4,109.093815,-6.97133,2024-03-13,2
137780,4,109.093311,-6.971269,2024-03-13,2
137781,4,109.093763,-6.971231,2024-03-13,2
137782,4,109.094912,-6.971275,2024-03-13,2
137783,4,109.095081,-6.97127,2024-03-13,2
137784,4,109.095252,-6.971194,2024-03-13,2
137786,4,109.095406,-6.971187,2024-03-13,2
137787,4,109.094445,-6.971103,2024-03-13,2
137788,4,109.094551,-6.97111,2024-03-13,2
137789,4,109.09469,-6.971108,2024-03-13,2
137790,4,109.093911,-6.971089,2024-03-13,2
137791,4,109.094301,-6.971097,2024-03-13,2
137792,4,109.095256,-6.97106,2024-03-13,2
137793,4,109.094096,-6.971091,2024-03-13,2
137794,4,109.093325,-6.971083,2024-03-13,2
137795,4,109.094913,-6.971096,2024-03-13,2
137796,4,109.09509,-6.971078,2024-03-13,2
137797,4,109.093773,-6.971059,2024-03-13,2
137799,4,109.094563,-6.970914,2024-03-13,2
137800,4,109.094458,-6.970909,2024-03-13,2
137801,4,109.094305,-6.970903,2024-03-13,2
137802,4,109.094103,-6.9709,2024-03-13,2
137803,4,109.093921,-6.970901,2024-03-13,2
137804,4,109.095262,-6.970894,2024-03-13,2
137805,4,109.095017,-6.97088,2024-03-13,2
137806,4,109.095102,-6.970886,2024-03-13,2
137807,4,109.094877,-6.970897,2024-03-13,2
137808,4,109.093338,-6.970881,2024-03-13,2
137809,4,109.094693,-6.97089,2024-03-13,2
137810,4,109.093788,-6.970838,2024-03-13,2
137812,4,109.093943,-6.970744,2024-03-13,2
137813,4,109.093348,-6.97073,2024-03-13,2
137814,4,109.094113,-6.970745,2024-03-13,2
137815,4,109.094308,-6.970737,2024-03-13,2
137816,4,109.095265,-6.970716,2024-03-13,2
137817,4,109.095112,-6.970695,2024-03-13,2
137818,4,109.094476,-6.970628,2024-03-13,2
137819,4,109.094576,-6.970685,2024-03-13,2
137820,4,109.095027,-6.97069,2024-03-13,2
137821,4,109.094722,-6.970681,2024-03-13,2
137822,4,109.094905,-6.970684,2024-03-13,2
137823,4,109.093613,-6.970617,2024-03-13,2
137824,4,109.094257,-6.97058,2024-03-13,2
137825,4,109.093887,-6.970585,2024-03-13,2
137826,4,109.09412,-6.970584,2024-03-13,2
137827,4,109.093356,-6.970579,2024-03-13,2
137828,4,109.094584,-6.970516,2024-03-13,2
137829,4,109.094701,-6.97051,2024-03-13,2
137830,4,109.09482,-6.9705,2024-03-13,2
137831,4,109.094915,-6.9705,2024-03-13,2
137832,4,109.093625,-6.970483,2024-03-13,2
137833,4,109.095037,-6.9705,2024-03-13,2
137834,4,109.09448,-6.970501,2024-03-13,2
137835,4,109.095121,-6.970502,2024-03-13,2
137836,4,109.095271,-6.970516,2024-03-13,2
137837,4,109.093635,-6.970363,2024-03-13,2
137838,4,109.09337,-6.970391,2024-03-13,2
137839,4,109.094351,-6.970479,2024-03-13,2
137840,4,109.094264,-6.97039,2024-03-13,2
137841,4,109.094128,-6.970385,2024-03-13,2
137842,4,109.093903,-6.970382,2024-03-13,2
137843,4,109.094924,-6.97032,2024-03-13,2
137844,4,109.094829,-6.970315,2024-03-13,2
137845,4,109.09449,-6.970309,2024-03-13,2
137846,4,109.094591,-6.970329,2024-03-13,2
137847,4,109.094702,-6.970319,2024-03-13,2
137848,4,109.093643,-6.97024,2024-03-13,2
137849,4,109.093383,-6.970229,2024-03-13,2
137850,4,109.094137,-6.970208,2024-03-13,2
137851,4,109.093917,-6.970203,2024-03-13,2
137852,4,109.094274,-6.970174,2024-03-13,2
137853,4,109.094365,-6.97016,2024-03-13,2
137854,4,109.094509,-6.970118,2024-03-13,2
137855,4,109.094706,-6.970113,2024-03-13,2
137856,4,109.094838,-6.970109,2024-03-13,2
137857,4,109.094933,-6.970112,2024-03-13,2
137858,4,109.093658,-6.970076,2024-03-13,2
137859,4,109.093399,-6.970065,2024-03-13,2
137860,4,109.094143,-6.970053,2024-03-13,2
137861,4,109.093928,-6.970046,2024-03-13,2
137862,4,109.094845,-6.969963,2024-03-13,2
137863,4,109.094938,-6.969962,2024-03-13,2
137864,4,109.093153,-6.96997,2024-03-13,2
137865,4,109.093675,-6.969917,2024-03-13,2
137866,4,109.093416,-6.969903,2024-03-13,2
137867,4,109.093943,-6.96989,2024-03-13,2
137868,4,109.094152,-6.969894,2024-03-13,2
137869,4,109.094285,-6.96994,2024-03-13,2
137870,4,109.094476,-6.969919,2024-03-13,2
137871,4,109.09317,-6.969831,2024-03-13,2
137872,4,109.093427,-6.969752,2024-03-13,2
137873,4,109.093203,-6.969716,2024-03-13,2
137874,4,109.093685,-6.969759,2024-03-13,2
137875,4,109.093955,-6.969742,2024-03-13,2
137876,4,109.09416,-6.969741,2024-03-13,2
137877,4,109.094294,-6.969738,2024-03-13,2
137878,4,109.094483,-6.969735,2024-03-13,2
137879,4,109.094686,-6.969854,2024-03-13,2
98744,3,108.891528,-6.922556,2024-04-18,3
98748,3,109.053413,-6.9813,2024-04-18,3
98759,3,109.152944,-7.613611,2024-04-18,3
99264,3,109.151793,-7.615013,2024-04-18,3
99266,3,109.152248,-7.614563,2024-04-18,3
99267,3,109.152701,-7.614565,2024-04-18,3
99268,3,109.151797,-7.614109,2024-04-18,3
99271,3,109.151799,-7.613657,2024-04-18,3
99272,3,109.152252,-7.613658,2024-04-18,3
99273,3,109.152705,-7.61366,2024-04-18,3
99347,3,109.0535,-6.981729,2024-04-18,3
99350,3,109.053502,-6.981277,2024-04-18,3
99351,3,109.052599,-6.980821,2024-04-18,3
99352,3,109.053051,-6.980823,2024-04-18,3
99353,3,109.053503,-6.980825,2024-04-18,3
99370,3,108.890901,-6.922722,2024-04-18,3
99371,3,108.891353,-6.922724,2024-04-18,3
99372,3,108.891806,-6.922726,2024-04-18,3
99373,3,108.890903,-6.92227,2024-04-18,3
99374,3,108.891355,-6.922272,2024-04-18,3
99375,3,108.891808,-6.922274,2024-04-18,3
102165,3,109.152256,-7.61496,2024-04-18,3
102167,3,109.151684,-7.61491,2024-04-18,3
102168,3,109.152833,-7.614844,2024-04-18,3
102171,3,109.152468,-7.614836,2024-04-18,3
102172,3,109.152587,-7.614829,2024-04-18,3
102173,3,109.152243,-7.614743,2024-04-18,3
102176,3,109.152698,-7.614536,2024-04-18,3
102177,3,109.152448,-7.61453,2024-04-18,3
102178,3,109.152813,-7.614543,2024-04-18,3
102179,3,109.152566,-7.614523,2024-04-18,3
102181,3,109.152228,-7.614445,2024-04-18,3
102182,3,109.151644,-7.614228,2024-04-18,3
102185,3,109.152431,-7.614268,2024-04-18,3
102186,3,109.152548,-7.614261,2024-04-18,3
102188,3,109.151664,-7.614034,2024-04-18,3
102192,3,109.151596,-7.613831,2024-04-18,3
102193,3,109.151963,-7.613826,2024-04-18,3
102196,3,109.151627,-7.61364,2024-04-18,3
102197,3,109.151986,-7.613635,2024-04-18,3
102198,3,109.152349,-7.61363,2024-04-18,3
102199,3,109.152663,-7.613626,2024-04-18,3
102929,3,109.053645,-6.982489,2024-04-18,3
102930,3,109.053364,-6.982475,2024-04-18,3
102933,3,109.053173,-6.982465,2024-04-18,3
102934,3,109.053794,-6.982403,2024-04-18,3
102935,3,109.0536,-6.982391,2024-04-18,3
102936,3,109.052825,-6.982355,2024-04-18,3
102937,3,109.052545,-6.982339,2024-04-18,3
102939,3,109.053134,-6.982323,2024-04-18,3
102942,3,109.053264,-6.982135,2024-04-18,3
102950,3,109.053483,-6.981732,2024-04-18,3
102973,3,109.053799,-6.981265,2024-04-18,3
102974,3,109.053655,-6.981258,2024-04-18,3
102975,3,109.05348,-6.981246,2024-04-18,3
102976,3,109.053275,-6.981232,2024-04-18,3
102986,3,109.053822,-6.980921,2024-04-18,3
102987,3,109.053701,-6.980913,2024-04-18,3
102988,3,109.053546,-6.980901,2024-04-18,3
102989,3,109.053379,-6.980889,2024-04-18,3
102990,3,109.053158,-6.980872,2024-04-18,3
102991,3,109.052872,-6.980852,2024-04-18,3
102992,3,109.052646,-6.980835,2024-04-18,3
102993,3,109.053782,-6.980793,2024-04-18,3
102994,3,109.053548,-6.980777,2024-04-18,3
102995,3,109.053279,-6.980757,2024-04-18,3
102996,3,109.05294,-6.980732,2024-04-18,3
102997,3,109.052651,-6.980709,2024-04-18,3
102998,3,109.053774,-6.980687,2024-04-18,3
102999,3,109.053558,-6.980677,2024-04-18,3
103000,3,109.053379,-6.980669,2024-04-18,3
103001,3,109.053137,-6.980657,2024-04-18,3
103002,3,109.052858,-6.980642,2024-04-18,3
103003,3,109.052658,-6.980632,2024-04-18,3
103121,3,108.891413,-6.923092,2024-04-18,3
103122,3,108.891187,-6.923076,2024-04-18,3
103123,3,108.891012,-6.923064,2024-04-18,3
103124,3,108.890897,-6.923056,2024-04-18,3
103125,3,108.890755,-6.923045,2024-04-18,3
103126,3,108.891802,-6.923023,2024-04-18,3
103127,3,108.891399,-6.92299,2024-04-18,3
103128,3,108.890992,-6.922941,2024-04-18,3
103129,3,108.890761,-6.922913,2024-04-18,3
103130,3,108.891863,-6.922864,2024-04-18,3
103131,3,108.891608,-6.922839,2024-04-18,3
103132,3,108.891284,-6.922807,2024-04-18,3
103133,3,108.890904,-6.922774,2024-04-18,3
103134,3,108.890685,-6.922761,2024-04-18,3
103135,3,108.89187,-6.922678,2024-04-18,3
103136,3,108.891624,-6.922657,2024-04-18,3
103137,3,108.89129,-6.92263,2024-04-18,3
103138,3,108.890898,-6.922603,2024-04-18,3
103139,3,108.890681,-6.922616,2024-04-18,3
103140,3,108.890679,-6.922494,2024-04-18,3
103141,3,108.891761,-6.922488,2024-04-18,3
103142,3,108.891334,-6.92246,2024-04-18,3
103143,3,108.890981,-6.922437,2024-04-18,3
103144,3,108.890766,-6.922423,2024-04-18,3
103145,3,108.891762,-6.922323,2024-04-18,3
103146,3,108.891334,-6.922302,2024-04-18,3
103147,3,108.890977,-6.922281,2024-04-18,3
103148,3,108.890763,-6.92227,2024-04-18,3
103149,3,108.891763,-6.92215,2024-04-18,3
103150,3,108.891369,-6.922138,2024-04-18,3
103151,3,108.891047,-6.922128,2024-04-18,3
103152,3,108.890798,-6.922119,2024-04-18,3
103153,3,108.891855,-6.921975,2024-04-18,3
103154,3,108.891615,-6.921973,2024-04-18,3
103155,3,108.891326,-6.921969,2024-04-18,3
103156,3,108.891045,-6.921966,2024-04-18,3
103157,3,108.890799,-6.921963,2024-04-18,3
103158,3,108.891855,-6.92186,2024-04-18,3
103159,3,108.891217,-6.921858,2024-04-18,3
